Using settings file RTIMULib.ini
IMU Name: L3GD20 + LSM303DLHC
IMU Init Succeeded
Recommended Poll Interval: 4mS

Time, gyroX, gyroY, gyroZ, accelX, accelY, accelZ, magX, magY, magZ, phi, theta, psi

149372600.805348, -0.010548, 0.004393, -0.010026, 0.014889, 0.031033, -0.997673, -4.446281, -0.827069, -10.896091, 3.110497, -0.014915, -2.893864

149372600.806181, -0.007635, 0.002208, -0.006526, 0.014889, 0.031033, -0.982557, -8.003306, -1.488724, -19.612963, 3.110425, -0.014936, -2.893792

149372600.807130, -0.005082, -0.002623, -0.007585, 0.014889, 0.031033, -0.982557, -10.848927, -2.018048, -26.586460, 3.110370, -0.014913, -2.893709

149372600.808150, -0.002882, -0.002867, -0.005631, 0.029778, 0.015516, -0.967441, -13.084351, -2.421099, -32.095287, 3.110637, -0.015205, -2.894493

149372600.809195, -0.007007, 0.001978, -0.004615, 0.029778, 0.015516, -0.967441, -14.872689, -2.743540, -36.502346, 3.110857, -0.015542, -2.895279

149372600.810231, -0.003272, -0.000755, -0.004817, 0.044666, 0.031033, -0.982557, -16.303360, -3.001493, -40.027996, 3.110802, -0.016130, -2.895530

149372600.811229, -0.006193, 0.002849, -0.005613, 0.044666, 0.031033, -0.982557, -17.447897, -3.207855, -42.848515, 3.110720, -0.016741, -2.895772

149372600.812267, -0.007856, -0.000500, -0.008485, 0.044666, 0.015516, -0.967441, -18.342991, -3.311720, -45.128254, 3.110921, -0.017328, -2.896693

149372600.813280, -0.010083, 0.000707, -0.006213, 0.044666, 0.015516, -0.967441, -19.059065, -3.394812, -46.952045, 3.111098, -0.017917, -2.897661

149372600.814321, -0.011067, -0.004092, -0.007278, 0.044666, 0.015516, -0.982557, -19.631926, -3.461286, -48.411079, 3.111263, -0.018430, -2.898634

149372600.815351, -0.009937, -0.000119, -0.009816, 0.044666, 0.015516, -0.982557, -20.069677, -3.534873, -49.578304, 3.111438, -0.018973, -2.899565

149372600.816404, -0.006140, 0.001677, -0.006918, 0.014889, 0.031033, -0.997673, -20.419878, -3.593743, -50.512085, 3.111355, -0.018908, -2.899550

149372600.817430, -0.004814, 0.001642, -0.006175, 0.014889, 0.031033, -0.997673, -20.700039, -3.640838, -51.259109, 3.111288, -0.018843, -2.899544

149372600.818472, -0.003816, -0.001084, -0.004550, 0.044666, 0.031033, -0.982557, -20.944704, -3.698923, -51.880054, 3.111218, -0.019361, -2.899832

149372600.819466, -0.007025, -0.001061, -0.005949, 0.044666, 0.031033, -0.982557, -21.140436, -3.745391, -52.376808, 3.111121, -0.019870, -2.900094

149372600.820536, -0.009269, 0.001354, -0.007917, 0.044666, 0.046549, -0.997673, -21.297022, -3.782565, -52.774212, 3.110703, -0.020380, -2.899681

149372600.821532, -0.010868, -0.000469, -0.008946, 0.029778, 0.046549, -0.997673, -21.360682, -3.832713, -53.045486, 3.110283, -0.020565, -2.899069

149372600.822562, -0.013629, -0.000459, -0.004273, 0.029778, 0.046549, -0.997673, -21.411610, -3.872831, -53.262508, 3.109841, -0.020748, -2.898486

149372600.823586, -0.006764, 0.003139, -0.004781, 0.029778, 0.015516, -0.997673, -21.452351, -3.904925, -53.436123, 3.110092, -0.020966, -2.899242

149372600.824614, -0.009612, 0.002774, -0.005876, 0.029778, 0.015516, -0.997673, -21.484943, -3.930601, -53.575016, 3.110310, -0.021176, -2.899956

149372600.825655, -0.002831, -0.000574, -0.004257, 0.029778, 0.031033, -1.012789, -21.593164, -3.930733, -53.826077, 3.110293, -0.021333, -2.900019

149372600.826692, -0.008453, -0.000861, -0.005065, 0.029778, 0.031033, -1.012789, -21.679741, -3.930839, -54.026924, 3.110219, -0.021483, -2.900086

149372600.827714, -0.010368, 0.002745, -0.003762, 0.014889, 0.031033, -0.982557, -21.749002, -3.930924, -54.187603, 3.110110, -0.021383, -2.899980

149372600.828757, -0.006860, -0.002096, -0.004879, 0.014889, 0.031033, -0.982557, -21.804411, -3.910583, -54.269497, 3.110037, -0.021235, -2.899891

149372600.829826, -0.005221, -0.000557, -0.003879, 0.014889, 0.031033, -0.982557, -21.848738, -3.894311, -54.335011, 3.109981, -0.021107, -2.899834

149372600.830796, -0.010194, 0.000351, -0.004994, 0.014889, 0.031033, -0.982557, -21.884199, -3.881293, -54.387421, 3.109884, -0.020989, -2.899788

149372600.831822, 0.001981, -0.002945, -0.002795, 0.029778, 0.031033, -0.982557, -21.912569, -3.850471, -54.359379, 3.109905, -0.021145, -2.899955

149372600.832854, -0.002247, 0.001303, -0.003634, 0.029778, 0.031033, -0.982557, -21.935265, -3.825813, -54.336945, 3.109883, -0.021340, -2.900134

149372600.833892, -0.007283, 0.000977, -0.004753, 0.029778, 0.031033, -0.982557, -21.953421, -3.806086, -54.318996, 3.109809, -0.021527, -2.900316

149372600.834925, -0.007428, -0.002034, -0.003457, 0.029778, 0.031033, -0.982557, -21.926872, -3.831121, -54.374611, 3.109736, -0.021680, -2.900483

149372600.835969, -0.005777, 0.000700, -0.004580, 0.014889, 0.015516, -0.982557, -21.905634, -3.851150, -54.419102, 3.110000, -0.021561, -2.901172

149372600.837027, -0.001170, -0.000810, -0.004783, 0.014889, 0.015516, -0.982557, -21.888643, -3.867172, -54.454697, 3.110305, -0.021428, -2.901829

149372600.838004, -0.004136, -0.001989, -0.005878, 0.029778, 0.031033, -0.982557, -21.875051, -3.879990, -54.483170, 3.110258, -0.021585, -2.901893

149372600.839074, -0.001657, 0.000146, -0.005455, 0.029778, 0.031033, -0.982557, -21.905251, -3.869836, -54.435978, 3.110234, -0.021758, -2.901969

149372600.840104, 0.000471, -0.003146, -0.005042, 0.014889, 0.046549, -0.967441, -21.929409, -3.861713, -54.398224, 3.109901, -0.021603, -2.901170

149372600.841096, -0.004921, -0.000987, -0.000749, 0.014889, 0.046549, -0.967441, -21.948736, -3.855215, -54.368019, 3.109523, -0.021474, -2.900441

149372600.842144, -0.006312, 0.000828, -0.003126, 0.029778, 0.031033, -0.982557, -21.964197, -3.870425, -54.320534, 3.109467, -0.021658, -2.900584

149372600.843188, -0.006777, 0.000811, -0.004555, 0.029778, 0.031033, -0.982557, -21.976566, -3.882592, -54.282543, 3.109407, -0.021837, -2.900703

149372600.844240, 0.000840, -0.000104, -0.004160, 0.029778, 0.046549, -0.967441, -21.986462, -3.892326, -54.252151, 3.109099, -0.022017, -2.900116

149372600.845261, -0.006652, 0.001992, -0.005567, 0.029778, 0.046549, -0.967441, -21.932770, -3.838889, -54.297813, 3.108722, -0.022213, -2.899556

149372600.846286, -0.002027, -0.003133, -0.004852, 0.029778, 0.046549, -0.982557, -21.889816, -3.796139, -54.334343, 3.108413, -0.022344, -2.899065

149372600.847288, -0.000490, -0.002170, -0.003853, 0.029778, 0.046549, -0.982557, -21.855453, -3.761939, -54.363564, 3.108126, -0.022483, -2.898614

149372600.848327, -0.004366, 0.000267, -0.003174, 0.029778, 0.046549, -1.012789, -21.827963, -3.734579, -54.386940, 3.107832, -0.022624, -2.898241

149372600.849382, -0.001284, 0.001458, -0.005798, -0.000000, 0.062065, -1.012789, -21.805971, -3.712692, -54.405643, 3.107254, -0.022204, -2.896801

149372600.850380, -0.002154, 0.001726, -0.000593, -0.000000, 0.062065, -1.012789, -21.788378, -3.695181, -54.420605, 3.106681, -0.021794, -2.895454

149372600.851422, -0.002765, 0.000199, -0.004258, 0.029778, 0.031033, -0.982557, -21.774302, -3.681173, -54.432575, 3.106717, -0.021965, -2.895800

149372600.852472, -0.006893, -0.003094, -0.004767, 0.029778, 0.031033, -0.982557, -21.804113, -3.731191, -54.442150, 3.106709, -0.022098, -2.896100

149372600.853503, -0.004356, 0.003250, -0.001078, 0.029778, 0.031033, -0.967441, -21.827963, -3.771205, -54.449810, 3.106720, -0.022304, -2.896384

149372600.854504, -0.002769, 0.003181, -0.003746, 0.029778, 0.031033, -0.967441, -21.847044, -3.803216, -54.455940, 3.106747, -0.022503, -2.896616

149372600.855543, 0.003568, -0.000773, -0.003967, 0.014889, 0.031033, -0.982557, -21.841772, -3.788009, -54.507488, 3.106848, -0.022347, -2.896708

149372600.856593, -0.005178, -0.002251, -0.003883, 0.014889, 0.031033, -0.982557, -21.837553, -3.775844, -54.548729, 3.106858, -0.022179, -2.896808

149372600.857595, 0.000014, 0.002281, -0.002605, 0.014889, 0.031033, -0.982557, -21.834179, -3.766111, -54.581722, 3.106921, -0.022060, -2.896924

149372600.858631, -0.002378, -0.001953, 0.000141, 0.014889, 0.031033, -0.982557, -21.852016, -3.819550, -54.584793, 3.106960, -0.021902, -2.897027

149372600.859685, -0.003225, 0.003171, -0.001656, 0.014889, 0.031033, -0.967441, -21.866285, -3.862300, -54.587250, 3.106977, -0.021804, -2.897054

149372600.860714, -0.004652, 0.000114, -0.001323, 0.014889, 0.031033, -0.967441, -21.877701, -3.896501, -54.589214, 3.106981, -0.021677, -2.897060

149372600.861728, 0.000529, -0.001084, -0.002192, 0.014889, 0.031033, -0.967441, -21.886833, -3.923862, -54.590786, 3.107036, -0.021540, -2.897037

149372600.862769, -0.003668, 0.001032, -0.003342, 0.014889, 0.031033, -0.967441, -21.873602, -3.966158, -54.522072, 3.107048, -0.021426, -2.896965

149372600.863812, 0.000595, -0.003176, -0.001776, 0.029778, 0.015516, -0.997673, -21.863018, -3.999995, -54.467098, 3.107430, -0.021569, -2.897767

149372600.864810, -0.004501, -0.000418, -0.002337, 0.029778, 0.015516, -0.997673, -21.854551, -4.027065, -54.423119, 3.107754, -0.021737, -2.898524

149372600.865840, -0.007396, -0.002502, -0.004680, 0.014889, 0.031033, -0.982557, -21.888849, -3.987496, -54.457909, 3.107724, -0.021578, -2.898417

149372600.866895, -0.004549, -0.001553, -0.002189, 0.014889, 0.031033, -0.982557, -21.916288, -3.955841, -54.485741, 3.107722, -0.021433, -2.898367

149372600.867931, -0.004155, -0.001221, -0.000947, 0.029778, 0.046549, -0.967441, -21.938240, -3.930517, -54.508007, 3.107398, -0.021610, -2.897812

149372600.868941, -0.006160, -0.000298, -0.000329, 0.029778, 0.046549, -0.967441, -21.935265, -3.951075, -54.572468, 3.107062, -0.021793, -2.897255

149372600.869981, -0.002741, -0.001787, 0.001173, 0.029778, 0.015516, -0.982557, -21.932884, -3.967520, -54.624035, 3.107405, -0.021953, -2.898111

149372600.871022, -0.004179, -0.002347, -0.001244, 0.029778, 0.015516, -0.982557, -21.930981, -3.980677, -54.665291, 3.107727, -0.022103, -2.898915

149372600.872022, -0.004390, -0.001102, -0.001816, 0.044666, 0.015516, -1.012789, -21.908920, -3.950386, -54.605000, 3.108044, -0.022540, -2.899856

149372600.873048, -0.001905, -0.001079, 0.000017, 0.044666, 0.015516, -1.012789, -21.891272, -3.926153, -54.556767, 3.108379, -0.022968, -2.900812

149372600.874071, -0.000370, 0.001336, -0.001479, 0.029778, 0.031033, -0.997673, -21.877153, -3.906767, -54.518181, 3.108417, -0.023118, -2.900931

149372600.875112, -0.000960, 0.002504, -0.001149, 0.029778, 0.031033, -0.997673, -21.865858, -3.891258, -54.487312, 3.108448, -0.023277, -2.901062

149372600.876159, -0.003332, 0.001255, -0.003217, 0.029778, 0.046549, -0.982557, -21.918432, -3.878850, -54.462616, 3.108130, -0.023432, -2.900491

149372600.877198, -0.002664, -0.002359, -0.003449, 0.029778, 0.046549, -0.982557, -21.960491, -3.868924, -54.442860, 3.107827, -0.023547, -2.899950

149372600.878250, 0.001578, -0.003506, -0.003974, 0.029778, 0.046549, -0.982557, -21.994139, -3.860984, -54.427055, 3.107572, -0.023647, -2.899427

149372600.879258, -0.001146, 0.000455, -0.002395, 0.014889, 0.031033, -0.952324, -22.000521, -3.854631, -54.437737, 3.107589, -0.023490, -2.899418

149372600.880285, 0.000971, 0.001044, -0.002046, 0.014889, 0.031033, -0.952324, -22.005625, -3.849550, -54.446281, 3.107627, -0.023344, -2.899417

149372600.881321, -0.001441, -0.000772, -0.003498, 0.014889, 0.046549, -0.982557, -22.009708, -3.845484, -54.453117, 3.107342, -0.023175, -2.898743

149372600.882315, -0.000215, -0.000756, -0.004919, 0.014889, 0.046549, -0.982557, -22.033512, -3.821823, -54.435261, 3.107074, -0.023009, -2.898095

149372600.883384, 0.002181, -0.000740, -0.000032, 0.014889, 0.015516, -0.982557, -22.052555, -3.802895, -54.420975, 3.107475, -0.022852, -2.898945

149372600.884383, -0.000854, 0.001967, 0.000866, 0.014889, 0.015516, -0.982557, -22.067789, -3.787752, -54.409546, 3.107836, -0.022725, -2.899801

149372600.885461, -0.004126, -0.002560, -0.000348, 0.029778, 0.031033, -0.982557, -22.018368, -3.816454, -54.423729, 3.107836, -0.022849, -2.900038

149372600.886471, -0.001348, 0.001082, -0.002733, 0.029778, 0.031033, -0.982557, -21.978830, -3.839416, -54.435074, 3.107865, -0.023007, -2.900219

149372600.887495, -0.002216, 0.000461, -0.002077, 0.014889, 0.046549, -0.982557, -21.947201, -3.857785, -54.444149, 3.107567, -0.022858, -2.899519

149372600.888538, -0.001572, -0.002240, -0.001137, 0.014889, 0.046549, -0.982557, -21.921896, -3.872480, -54.451408, 3.107282, -0.022685, -2.898826

149372600.889531, 0.006236, -0.003388, 0.001279, 0.014889, 0.031033, -0.997673, -21.942726, -3.904645, -54.457218, 3.107407, -0.022497, -2.898871

149372600.890560, -0.000474, -0.000925, -0.002336, 0.014889, 0.031033, -0.997673, -21.959391, -3.930377, -54.461864, 3.107464, -0.022336, -2.898861

149372600.891601, -0.002557, -0.002999, -0.000194, 0.014889, 0.015516, -0.982557, -21.972721, -3.950962, -54.465584, 3.107807, -0.022168, -2.899556

149372600.892670, -0.002802, 0.000653, 0.001007, 0.014889, 0.015516, -0.982557, -22.024458, -3.947022, -54.468559, 3.108140, -0.022041, -2.900261

149372600.893688, -0.004836, 0.001536, -0.002603, 0.029778, 0.046549, -0.967441, -22.065847, -3.943870, -54.470940, 3.107801, -0.022233, -2.899669

149372600.894712, -0.003239, 0.000906, -0.003146, 0.029778, 0.046549, -0.967441, -22.098959, -3.941349, -54.472843, 3.107484, -0.022415, -2.899092

149372600.895746, -0.001101, -0.000927, 0.000214, 0.014889, 0.062065, -1.012789, -22.063841, -3.857699, -54.427715, 3.106927, -0.022267, -2.897855

149372600.896748, 0.003407, -0.001207, -0.004575, 0.014889, 0.062065, -1.012789, -22.035746, -3.790779, -54.391613, 3.106424, -0.022117, -2.896644

149372600.897786, -0.003618, 0.000015, -0.003658, 0.044666, 0.015516, -0.967441, -22.013269, -3.737243, -54.362732, 3.106755, -0.022607, -2.897781

149372600.898830, -0.002645, -0.004470, -0.001488, 0.044666, 0.015516, -0.967441, -21.995289, -3.694414, -54.339626, 3.107090, -0.023042, -2.898950

149372600.899895, 0.000700, -0.000489, 0.000337, 0.014889, 0.031033, -0.982557, -22.021976, -3.782600, -54.437763, 3.107156, -0.022880, -2.899082

149372600.900867, -0.000810, -0.001077, 0.000031, 0.014889, 0.031033, -0.982557, -22.043327, -3.853149, -54.516273, 3.107206, -0.022715, -2.899152

149372600.901937, -0.004082, 0.000142, -0.002661, 0.029778, 0.031033, -0.982557, -22.060408, -3.909588, -54.579082, 3.107218, -0.022868, -2.899307

149372600.902925, -0.002202, 0.003428, -0.001708, 0.029778, 0.031033, -0.982557, -22.074072, -3.913923, -54.536034, 3.107252, -0.023049, -2.899470

149372600.903964, 0.000237, -0.005913, 0.001916, 0.029778, 0.031033, -0.982557, -22.085003, -3.917391, -54.501595, 3.107309, -0.023134, -2.899668

149372600.905008, 0.001129, -0.001603, -0.001114, 0.029778, 0.031033, -0.982557, -22.093748, -3.920165, -54.474041, 3.107374, -0.023260, -2.899829

149372600.906056, -0.002184, 0.002019, -0.002885, 0.029778, 0.031033, -0.982557, -22.080208, -3.881568, -54.428673, 3.107403, -0.023420, -2.899998

149372600.907114, -0.003334, -0.000416, -0.002824, 0.029778, 0.062065, -1.012789, -22.069376, -3.850691, -54.392380, 3.106831, -0.023547, -2.898914

149372600.908084, -0.005058, -0.001005, -0.002764, 0.029778, 0.062065, -1.012789, -22.060709, -3.825989, -54.363346, 3.106256, -0.023666, -2.897872

149372600.909108, 0.002822, 0.000810, -0.000613, 0.029778, 0.031033, -0.982557, -22.053776, -3.806227, -54.363441, 3.106359, -0.023807, -2.898160

149372600.910151, 0.000969, -0.000403, -0.002095, 0.029778, 0.031033, -0.982557, -22.048229, -3.790418, -54.363518, 3.106440, -0.023932, -2.898439

149372600.911191, 0.005135, -0.002487, -0.001453, 0.029778, 0.015516, -0.967441, -22.043793, -3.777770, -54.363579, 3.106871, -0.024052, -2.899414

149372600.912236, 0.002635, -0.002136, -0.000526, 0.029778, 0.015516, -0.967441, -22.040243, -3.767652, -54.363628, 3.107269, -0.024173, -2.900385

149372600.913243, 0.002280, -0.000297, 0.000083, 0.029778, 0.031033, -0.982557, -22.078476, -3.861599, -54.456966, 3.107345, -0.024292, -2.900589

149372600.914280, -0.001655, -0.001188, 0.000381, 0.029778, 0.031033, -0.982557, -22.109062, -3.936756, -54.531635, 3.107382, -0.024400, -2.900735

149372600.915329, -0.004012, 0.000332, -0.002916, 0.014889, 0.015516, -0.982557, -22.133532, -3.996882, -54.591370, 3.107711, -0.024223, -2.901353

149372600.916319, -0.004227, -0.001768, -0.003453, 0.014889, 0.015516, -0.982557, -22.070961, -3.963350, -54.522537, 3.108034, -0.024029, -2.901973

149372600.917371, -0.004138, -0.005617, -0.000390, 0.014889, 0.031033, -0.982557, -22.020905, -3.936524, -54.467472, 3.108030, -0.023794, -2.901911

149372600.918404, -0.004051, 0.000182, -0.002176, 0.014889, 0.031033, -0.982557, -21.980860, -3.915063, -54.423420, 3.108028, -0.023622, -2.901840

149372600.919449, -0.000377, -0.000719, -0.001532, 0.029778, 0.031033, -0.982557, -21.948824, -3.857079, -54.388176, 3.108063, -0.023747, -2.901978

149372600.920453, -0.001266, 0.001389, -0.001500, 0.029778, 0.031033, -0.982557, -21.923195, -3.810691, -54.359982, 3.108089, -0.023891, -2.902147

149372600.921486, -0.003931, 0.001659, -0.001767, 0.014889, 0.031033, -0.967441, -21.902693, -3.773581, -54.337425, 3.108078, -0.023737, -2.902159

149372600.922540, 0.003627, -0.002562, -0.003524, 0.014889, 0.031033, -0.967441, -21.927362, -3.866342, -54.342705, 3.108143, -0.023542, -2.902081

149372600.923575, -0.000934, -0.003106, -0.000161, -0.000000, 0.015516, -0.982557, -21.947100, -3.940550, -54.346931, 3.108493, -0.023044, -2.902570

149372600.924579, -0.004503, -0.002742, -0.000457, -0.000000, 0.015516, -0.982557, -21.962889, -3.999917, -54.350311, 3.108799, -0.022560, -2.902998

149372600.925618, -0.003212, -0.000292, 0.000151, 0.029778, 0.046549, -0.982557, -21.975519, -4.047411, -54.353016, 3.108478, -0.022716, -2.902307

149372600.926665, -0.003443, 0.003003, -0.000749, 0.029778, 0.046549, -0.982557, -21.985624, -4.044590, -54.308529, 3.108161, -0.022902, -2.901626

149372600.927667, 0.002310, -0.002143, -0.001630, 0.029778, 0.031033, -0.952324, -21.993708, -4.042332, -54.272942, 3.108200, -0.023047, -2.901599

149372600.928694, 0.002262, -0.000005, 0.000497, 0.029778, 0.031033, -0.952324, -22.000175, -4.040526, -54.244473, 3.108239, -0.023210, -2.901595

149372600.929734, -0.002570, 0.001490, -0.001906, 0.029778, 0.015516, -0.982557, -22.025887, -3.957449, -54.268345, 3.108561, -0.023373, -2.902359

149372600.930772, -0.006403, 0.000861, -0.003360, 0.029778, 0.015516, -0.982557, -22.046455, -3.890987, -54.287441, 3.108837, -0.023526, -2.903150

149372600.931790, -0.002082, -0.001250, -0.003888, 0.014889, 0.046549, -0.952324, -22.062910, -3.837818, -54.302719, 3.108491, -0.023360, -2.902362

149372600.932832, -0.002038, -0.003018, -0.000218, 0.014889, 0.046549, -0.952324, -22.076073, -3.815690, -54.384914, 3.108153, -0.023180, -2.901644

149372600.933865, -0.002038, -0.001185, 0.001004, 0.014889, 0.046549, -1.012789, -22.086603, -3.797988, -54.450668, 3.107880, -0.023002, -2.901084

149372600.934873, 0.000098, 0.003325, 0.003076, 0.029778, 0.046549, -0.997673, -22.095028, -3.783827, -54.503273, 3.107625, -0.023174, -2.900713

149372600.935901, 0.001292, 0.001461, -0.001773, 0.029778, 0.046549, -0.997673, -22.060696, -3.854130, -54.452061, 3.107386, -0.023324, -2.900241

149372600.936931, -0.002324, 0.000533, -0.001138, 0.029778, 0.062065, -0.997673, -22.033230, -3.910373, -54.411091, 3.106808, -0.023474, -2.899081

149372600.937969, 0.000416, 0.003512, 0.001876, 0.029778, 0.062065, -0.997673, -22.011257, -3.955367, -54.378315, 3.106269, -0.023652, -2.897935

149372600.939032, -0.000489, 0.001644, -0.002648, 0.014889, 0.031033, -0.982557, -21.993679, -3.991362, -54.352093, 3.106339, -0.023498, -2.897879

149372600.940027, 0.001016, 0.000413, -0.000798, 0.014889, 0.031033, -0.982557, -21.979616, -3.958934, -54.424412, 3.106422, -0.023334, -2.897866

149372600.941104, -0.000500, -0.000194, 0.001012, 0.014889, 0.031033, -0.967441, -21.968367, -3.932992, -54.482265, 3.106479, -0.023173, -2.897871

149372600.942114, 0.003696, -0.001984, 0.000393, 0.014889, 0.031033, -0.967441, -21.959366, -3.912237, -54.528549, 3.106577, -0.022998, -2.897883

149372600.943140, 0.003020, -0.000148, 0.002179, 0.014889, 0.031033, -0.982557, -22.054848, -3.916042, -54.565578, 3.106677, -0.022841, -2.897948

149372600.944174, -0.001229, -0.000444, -0.001156, 0.014889, 0.031033, -0.982557, -22.131233, -3.919086, -54.595200, 3.106731, -0.022682, -2.897990

149372600.945173, -0.004193, -0.000733, 0.000662, 0.044666, 0.046549, -0.967441, -22.192341, -3.921521, -54.618896, 3.106429, -0.023145, -2.897688

149372600.946248, 0.001875, -0.000718, 0.000648, 0.044666, 0.046549, -0.967441, -22.179619, -3.903061, -54.614532, 3.106194, -0.023598, -2.897405

149372600.947242, 0.003629, -0.000404, 0.003924, 0.014889, 0.031033, -0.982557, -22.169441, -3.888294, -54.611038, 3.106308, -0.023427, -2.897540

149372600.948319, -0.000334, 0.000203, 0.002645, 0.014889, 0.031033, -0.982557, -22.161299, -3.876479, -54.608246, 3.106379, -0.023265, -2.897671

149372600.949329, -0.001523, 0.001693, -0.000700, 0.029778, 0.031033, -0.967441, -22.154785, -3.867028, -54.606010, 3.106426, -0.023431, -2.897910

149372600.950356, -0.000594, 0.000462, -0.000386, 0.029778, 0.031033, -0.967441, -22.129038, -3.941099, -54.534248, 3.106481, -0.023582, -2.898087

149372600.951393, -0.000880, -0.000445, -0.000378, 0.014889, 0.031033, -0.982557, -22.108438, -4.000356, -54.476841, 3.106543, -0.023409, -2.898065

149372600.952385, 0.001231, -0.003127, 0.000228, 0.014889, 0.031033, -0.982557, -22.091959, -4.047762, -54.430916, 3.106624, -0.023214, -2.898010

149372600.953418, -0.003280, -0.005453, -0.001571, 0.014889, 0.031033, -0.967441, -22.099312, -3.963238, -54.417500, 3.106648, -0.023001, -2.897990

149372600.954462, -0.005902, -0.002049, 0.002349, 0.014889, 0.031033, -0.967441, -22.105194, -3.895618, -54.406765, 3.106646, -0.022830, -2.898067

149372600.955529, 0.000800, 0.000087, -0.001886, 0.014889, 0.015516, -0.967441, -22.109901, -3.841522, -54.398178, 3.107035, -0.022689, -2.898867

149372600.956551, 0.001083, -0.000214, -0.002145, 0.014889, 0.015516, -0.967441, -22.072594, -3.879879, -54.367985, 3.107419, -0.022547, -2.899611

149372600.957575, -0.000734, -0.002302, 0.000591, 0.014889, 0.031033, -0.967441, -22.042747, -3.910563, -54.343830, 3.107453, -0.022381, -2.899613

149372600.958609, 0.003168, -0.001058, 0.001774, 0.014889, 0.031033, -0.967441, -22.018871, -3.935112, -54.324505, 3.107527, -0.022231, -2.899602

149372600.959611, 0.000112, -0.003128, -0.000954, 0.014889, 0.031033, -0.997673, -21.999769, -3.852709, -54.332371, 3.107588, -0.022054, -2.899668

149372600.960647, -0.004077, -0.000073, -0.000934, 0.014889, 0.031033, -0.997673, -21.984488, -3.786787, -54.338661, 3.107605, -0.021910, -2.899782

149372600.961689, 0.002948, 0.001149, 0.001815, 0.014889, 0.093098, -0.967441, -21.972263, -3.734050, -54.343697, 3.106389, -0.021871, -2.897171

149372600.962748, -0.000403, -0.001566, 0.000880, 0.014889, 0.062065, -0.967441, -21.962484, -3.691859, -54.347725, 3.105804, -0.021742, -2.895976

149372600.963730, 0.001101, -0.000337, -0.000634, 0.014889, 0.062065, -0.967441, -21.954660, -3.719332, -54.397594, 3.105246, -0.021627, -2.894763

149372600.964757, -0.001913, -0.000629, -0.001218, 0.029778, 0.031033, -0.982557, -21.948400, -3.741310, -54.437489, 3.105320, -0.021794, -2.895138

149372600.965822, 0.000221, 0.001178, 0.000003, 0.029778, 0.031033, -0.982557, -21.943394, -3.758892, -54.469406, 3.105415, -0.021977, -2.895501

149372600.966819, 0.000515, -0.000940, 0.000003, 0.029778, 0.031033, -0.997673, -21.980461, -3.711734, -54.448292, 3.105520, -0.022126, -2.895920

149372600.967856, -0.001290, -0.000621, 0.000601, 0.029778, 0.031033, -0.997673, -22.010115, -3.674007, -54.431400, 3.105605, -0.022275, -2.896373

149372600.968899, -0.001562, 0.002382, -0.002402, 0.029778, 0.046549, -0.997673, -22.033836, -3.643825, -54.417885, 3.105376, -0.022450, -2.896142

149372600.969954, -0.000333, 0.002332, -0.002052, 0.029778, 0.046549, -0.997673, -22.032278, -3.701313, -54.430397, 3.105165, -0.022622, -2.895872

149372600.970977, -0.001223, -0.002202, -0.002607, 0.014889, 0.031033, -0.982557, -22.031031, -3.747303, -54.440407, 3.105250, -0.022450, -2.896068

149372600.972003, 0.001793, -0.002455, -0.001356, 0.014889, 0.031033, -0.982557, -22.030033, -3.784095, -54.448418, 3.105364, -0.022279, -2.896240

149372600.973015, 0.000559, 0.002082, -0.000430, 0.014889, 0.015516, -0.967441, -22.049772, -3.772712, -54.524796, 3.105776, -0.022171, -2.897137

149372600.974055, 0.001145, -0.000952, -0.001318, 0.014889, 0.015516, -0.967441, -22.065563, -3.763606, -54.585899, 3.106186, -0.022033, -2.898018

149372600.975103, -0.001869, -0.000633, 0.000204, 0.029778, 0.031033, -0.982557, -22.078196, -3.756321, -54.634781, 3.106242, -0.022193, -2.898351

149372600.976128, 0.000563, 0.002072, 0.000200, 0.029778, 0.031033, -0.982557, -22.088303, -3.750493, -54.673885, 3.106322, -0.022376, -2.898682

149372600.977133, -0.001243, 0.002626, 0.001093, 0.014889, 0.031033, -0.982557, -22.096388, -3.807055, -54.681847, 3.106385, -0.022258, -2.898814

149372600.978193, 0.006557, -0.000718, 0.002266, 0.014889, 0.031033, -0.982557, -22.102856, -3.852305, -54.688213, 3.106526, -0.022110, -2.898921

149372600.979181, -0.002252, -0.000105, 0.000424, 0.014889, 0.031033, -0.967441, -22.108030, -3.888505, -54.693310, 3.106564, -0.021974, -2.898958

149372600.980248, -0.004298, 0.001990, 0.001312, 0.014889, 0.031033, -0.967441, -22.112169, -3.876648, -54.627415, 3.106579, -0.021864, -2.899015

149372600.981284, 0.000876, -0.000145, 0.001285, 0.014889, 0.031033, -0.982557, -22.115480, -3.867163, -54.574699, 3.106657, -0.021730, -2.899100

149372600.982316, 0.004445, -0.001039, 0.000959, 0.014889, 0.031033, -0.982557, -22.118130, -3.859575, -54.532524, 3.106769, -0.021588, -2.899189

