1111521.55562, 3,  -0.192,  0.089,  6.756, 4,   0.001,  0.001, -0.001, 5,  14.262, -7.410,-101.431
1111521.62276, 3,  -0.185,  0.079,  6.785, 4,  -0.000, -0.001,  0.001, 5,  14.537, -8.075,-101.672
1111521.68990, 3,  -0.159,  0.097,  6.749, 4,   0.001, -0.001, -0.000, 5,  13.860, -8.102,-100.339
1111521.75704, 3,  -0.216,  0.063,  6.747, 4,  -0.000, -0.001, -0.001, 5,  14.160, -7.440,-102.037
1111521.82418, 3,  -0.166,  0.092,  6.763, 4,  -0.000, -0.001, -0.001, 5,  13.327, -8.031,-102.318
1111521.89132, 3,  -0.188,  0.082,  6.714, 4,  -0.001, -0.000,  0.002, 5,  15.230, -8.035,-102.010
1111521.95845, 3,  -0.186,  0.078,  6.776, 4,   0.001, -0.001, -0.002, 5,  16.255, -7.426,-100.372
1111522.02559, 3,  -0.202,  0.094,  6.828
1111522.09273, 3,  -0.177,  0.104,  6.777, 4,  -0.000, -0.000, -0.001, 5,  14.554, -7.404,-100.690
1111522.15987, 3,  -0.164,  0.159,  6.794, 4,  -0.001, -0.000,  0.001, 5,  14.590, -7.005,-101.833
1111522.22701, 3,  -0.147,  0.074,  6.788, 4,  -0.002, -0.000, -0.001, 5,  12.845, -8.496,-101.811
1111522.29415, 3,  -0.157,  0.102,  6.789, 4,   0.001, -0.001,  0.001, 5,  14.577, -7.385,-103.918
1111522.36129, 3,  -0.176,  0.094,  6.837, 4,   0.001, -0.001, -0.000, 5,  14.594, -7.303,-101.370
1111522.42842, 3,  -0.183,  0.082,  6.759, 4,  -0.001, -0.002, -0.001, 5,  14.270, -7.584,-101.959
1111522.49556, 3,  -0.195,  0.087,  6.786, 4,  -0.001,  0.000,  0.000, 5,  15.022, -7.722,-101.044
1111522.56270, 3,  -0.172,  0.081,  6.782, 4,   0.001,  0.000,  0.001, 5,  15.004, -7.780,-100.882
1111522.62984, 3,  -0.179,  0.042,  6.770, 4,  -0.001, -0.000,  0.000, 5,  14.929, -7.309,-101.990
1111522.69698, 3,  -0.188,  0.067,  6.766
1111522.76412, 3,  -0.151,  0.108,  6.790, 4,  -0.001, -0.001,  0.001, 5,  14.432, -8.372,-102.036
1111522.83126, 3,  -0.175,  0.086,  6.749, 4,  -0.001, -0.000,  0.002, 5,  14.641, -7.668,-100.597
1111522.89840, 3,  -0.181,  0.082,  6.772
1111522.96553, 3,  -0.193,  0.088,  6.783, 4,   0.002,  0.007,  0.001, 5,  14.992, -7.317,-101.233
1111523.03267, 3,  -0.176,  0.066,  6.765, 4,   0.005,  0.015,  0.001, 5,  15.338, -6.866,-101.576
1111523.09981, 3,  -0.244,  0.091,  6.688, 4,  -0.002, -0.000, -0.000, 5,  14.833, -6.845,-100.121
1111523.16695, 3,  -0.295,  0.191,  6.779, 4,   0.009,  0.021,  0.002, 5,  14.784, -7.567,-100.748
1111523.23409, 3,  -0.203,  0.279,  6.803, 4,  -0.001, -0.002,  0.002, 5,  15.311, -8.195,-101.102
1111523.30123, 3,  -0.144,  0.116,  6.740, 4,   0.004,  0.006, -0.016, 5,  14.447, -7.822,-101.450
1111523.36837, 3,  -0.195,  0.097,  6.801, 4,   0.001,  0.000, -0.009, 5,  14.748, -7.156,-101.392
1111523.43550, 3,  -0.210,  0.085,  6.841, 4,  -0.009, -0.023, -0.002, 5,  15.149, -8.008,-101.439
1111523.50264, 3,  -0.578, -0.248,  6.837, 4,  -0.005, -0.013, -0.001, 5,  14.281, -7.742,-101.846
1111523.56978, 3,  -0.468, -0.143,  6.837, 4,   0.009,  0.022,  0.086, 5,  14.133, -7.722,-101.736
1111523.63692, 3,  -0.157,  0.221,  6.799, 4,   0.010,  0.016,  0.090, 5,  14.304, -6.985,-101.578
1111523.70406, 3,  -0.321,  0.008,  6.678, 4,   0.007,  0.012, -0.113, 5,  15.398, -7.527,-100.372
1111523.77120, 3,  -0.032,  0.078,  6.750, 4,   0.056, -0.035, -0.131, 5,  14.799, -7.448,-100.500
1111523.83834, 3,   0.465,  0.405,  7.892, 4,   0.048, -0.223, -0.104, 5,  12.485, -7.460,-100.194
1111523.90548, 3,   0.031,  0.824,  9.859, 4,  -0.370,  0.243, -0.314, 5,  11.018, -7.941,-99.945
1111523.97261, 3,  -0.494,  0.294,  9.460, 4,   0.045,  0.254, -0.261, 5,   8.496, -5.852,-97.310
1111524.03975, 3,  -1.007, -0.169,  7.645, 4,   0.324,  0.427, -0.218, 5,  -3.636, -2.472,-78.548
1111524.10689, 3,  -0.960,  0.472,  6.755, 4,   0.676,  0.041, -0.001, 5, -14.705,  1.044,-55.463
1111524.17403, 3,  -0.825,  1.050,  6.098, 4,   0.351,  0.286,  0.010, 5, -15.939,  0.378,-50.792
1111524.24117, 3,  -0.825,  1.227,  4.830
1111524.30831, 3,  -0.869,  1.381,  4.939, 4,   0.036, -0.038, -0.046, 5, -15.524,  1.009,-48.203
1111524.37545, 3,  -0.648,  1.630,  5.055, 4,   0.105, -0.226, -0.072, 5, -15.674, -0.154,-48.749
1111524.44258, 3,  -0.615,  1.770,  5.204
1111524.50972, 3,  -0.978,  1.150,  4.880, 4,  -0.219, -0.120, -0.092, 5, -18.378, -0.296,-46.982
1111524.57686, 3,  -0.694,  1.491,  6.537, 4,  -0.362, -0.110, -0.039, 5, -17.274,  0.525,-49.329
1111524.64400, 3,  -0.676,  1.266,  7.264
1111524.71114, 3,  -0.594,  1.119,  7.078, 4,  -0.139, -0.258, -0.029, 5, -18.324,  0.919,-49.373
1111524.77828, 3,  -0.781,  1.035,  6.829, 4,  -0.422, -0.026, -0.055, 5, -20.007,  2.580,-49.361
1111524.84539, 3,  -0.249,  0.811,  6.769, 4,   0.055, -0.295, -0.059, 5, -19.679,  2.077,-49.150
1111524.91252, 3,   0.077,  1.009,  6.585, 4,  -0.024, -0.157,  0.058, 5, -18.550,  1.974,-48.849
1111524.97966, 3,   0.040,  1.140,  6.662, 4,   0.005, -0.049,  0.022, 5, -20.184,  2.168,-49.744
1111525.04680, 3,  -0.387,  0.888,  6.623, 4,  -0.043, -0.046, -0.064, 5, -20.764,  1.869,-49.527
1111525.11394, 3,  -0.199,  0.984,  6.516, 4,  -0.053, -0.051, -0.075, 5, -20.271,  1.895,-48.451
1111525.18108, 3,  -0.201,  1.058,  6.559, 4,  -0.015, -0.048, -0.039, 5, -19.965,  1.158,-48.964
1111525.24822, 3,  -0.076,  0.935,  6.520, 4,  -0.095, -0.061,  0.000, 5, -20.158,  1.437,-49.846
1111525.31536, 3,   0.120,  0.968,  6.617, 4,  -0.156,  0.007, -0.015, 5, -20.151,  0.887,-50.522
1111525.38249, 3,  -0.007,  0.572,  6.729, 4,  -0.229,  0.049, -0.080, 5, -19.557,  1.573,-50.052
1111525.44963, 3,  -0.211,  0.271,  6.813, 4,  -0.249, -0.046, -0.098, 5, -19.374,  0.284,-52.748
1111525.51677, 3,  -0.103, -0.067,  6.439
1111525.58391, 3,  -0.026,  0.154,  7.656, 4,  -0.256, -0.085, -0.037, 5, -18.268, -0.024,-55.940
1111525.65105, 3,   0.138, -0.022,  7.545, 4,  -0.188, -0.016, -0.017, 5, -17.160, -5.737,-64.040
1111525.71819, 3,   0.178, -0.126,  7.527
1111525.78533, 3,   0.069, -0.139,  7.526, 4,   0.005, -0.058,  0.010, 5, -10.547,-17.700,-78.102
1111525.85247, 3,  -0.632,  0.006,  8.530, 4,   0.043,  0.390, -0.007, 5,  -9.668,-23.984,-84.265
1111525.91960, 3,  -0.023, -0.212,  6.514
1111525.98674, 3,   0.058, -0.166,  7.281, 4,   0.052,  0.645,  0.028, 5,  -6.660,-26.697,-86.572
1111526.05388, 3,  -0.234,  0.146,  6.113, 4,   0.153, -0.104,  0.028, 5,  -3.444,-26.497,-85.361
1111526.12102, 3,  -0.545, -0.065,  6.405, 4,   0.160,  0.137,  0.026, 5,  -5.675,-27.074,-85.780
1111526.18816, 3,  -0.059,  0.194,  6.857, 4,   0.041,  0.080,  0.005, 5,  -5.508,-29.474,-83.521
1111526.25530, 3,  -0.094,  0.229,  6.803
1111526.32244, 3,  -0.550,  0.021,  6.679, 4,   0.039,  0.100, -0.107, 5,  -6.155,-30.891,-82.805
1111526.38957, 3,  -0.219,  0.101,  6.443, 4,  -0.004, -0.013,  0.004, 5,  -4.680,-29.643,-83.607
1111526.45671, 3,  -0.170,  0.046,  6.701, 4,  -0.030, -0.080,  0.007, 5,  -5.473,-28.891,-83.398
1111526.52385, 3,  -0.153,  0.077,  6.753, 4,  -0.003, -0.006, -0.000, 5,  -6.532,-30.670,-84.230
1111526.59099, 3,  -0.163,  0.081,  6.778, 4,  -0.000, -0.001, -0.000, 5,  -5.597,-30.194,-83.386
1111526.65813, 3,  -0.724, -0.021,  6.775, 4,  -0.002, -0.006,  0.000, 5,  -6.175,-29.898,-81.755
1111526.72527, 3,  -0.233,  0.691,  6.890, 4,  -0.012, -0.028,  0.062, 5,  -6.709,-29.362,-82.829
1111526.79241, 3,  -0.140, -0.256,  6.967, 4,  -0.026, -0.051,  0.119, 5,  -6.116,-29.201,-83.934
1111526.85955, 3,   0.127,  0.210,  6.615, 4,  -0.002, -0.340, -0.129, 5,  -5.180,-28.596,-82.881
1111526.92668, 3,   0.227,  0.229,  6.698, 4,  -0.188,  0.589, -0.463, 5,  -9.964,-28.258,-83.240
1111526.99382, 3,   0.348,  0.342,  7.606
1111527.06096, 3,   0.069, -0.840,  6.626, 4,  -0.270,  1.021, -1.140, 5,  -7.568,-23.697,-78.989
1111527.12810, 3,   0.809,  0.989,  6.817, 4,  -0.699,  0.181, -2.656, 5, -12.990,-14.847,-63.429
1111527.19524, 3,  -3.408, -3.445,  6.268
1111527.26238, 3,  -1.746, -1.949,  6.249, 4,  -0.401,  0.294, -2.281, 5, -14.101,-10.405,-57.834
1111527.32952, 3,  -1.131, -1.656,  5.435, 4,   0.183, -0.068, -0.437, 5, -17.850, -9.195,-52.414
1111527.39666, 3,  -2.375, -1.994,  6.278, 4,   0.394, -0.040,  0.473, 5, -18.951, -9.015,-51.031
1111527.46379, 3,  -2.877, -1.932,  8.141
1111527.53093, 3,   0.387,  0.393,  6.336, 4,  -0.132,  0.284,  1.225, 5, -18.463, -8.307,-51.167
1111527.59807, 3,  -1.912, -1.501,  6.826, 4,   0.843, -0.308,  1.935, 5, -17.285, -5.571,-52.382
1111527.66521, 3,   3.049,  2.551,  5.644
1111527.73235, 3,  -0.527, -0.547,  7.239, 4,   0.977, -1.086,  2.917, 5, -18.828, -4.761,-54.248
1111527.79949, 3,   1.842,  2.549,  7.441, 4,   0.569, -0.370,  2.788, 5, -21.338, -2.290,-54.759
1111527.86663, 3,   2.429,  3.492,  6.545
1111527.93376, 3,   1.427,  2.591,  6.889, 4,   0.747, -0.190,  2.437, 5, -21.394, -1.466,-54.112
1111528.00090, 3,   1.402,  1.706,  6.199, 4,   0.304, -0.164,  1.680, 5, -20.956,  2.515,-54.912
1111528.06804, 3,   1.790,  1.485,  5.873, 4,   0.422, -0.064,  1.614, 5, -22.006,  3.842,-54.213
1111528.13518, 3,   2.199,  1.506,  6.878, 4,   0.532, -0.150,  1.682, 5, -20.959,  5.528,-52.074
1111528.20232, 3,   3.236,  2.418,  6.279, 4,   0.657,  0.033,  1.669, 5, -18.987,  5.844,-50.787
1111528.26946, 3,   3.336,  2.886,  5.934, 4,   0.588,  0.268,  1.366, 5, -17.232,  7.622,-50.035
1111528.33660, 3,   2.648,  2.629,  6.216, 4,   0.464,  0.150,  0.949, 5, -16.060,  6.279,-51.691
1111528.40374, 3,   2.461,  2.773,  6.123, 4,   0.469,  0.049,  0.766, 5, -14.767,  5.579,-51.045
1111528.47087, 3,   4.770,  4.297,  4.626, 4,   0.163,  0.458,  0.135, 5, -14.209,  5.168,-50.418
1111528.53801, 3,   3.685,  3.077,  6.409, 4,  -0.370,  0.374, -0.842, 5, -12.418,  5.658,-51.198
1111528.60515, 3,   2.392,  1.525,  4.107, 4,  -0.892,  0.512, -2.396, 5, -11.971,  4.883,-50.383
1111528.67229, 3,   0.565,  0.098,  5.738, 4,  -0.464,  0.238, -2.064, 5, -13.278,  5.554,-52.754
1111528.73943, 3,   0.521,  0.758,  5.496
1111528.80657, 3,  -0.265,  0.162,  6.411, 4,  -0.522,  0.129, -1.701, 5, -13.278,  4.974,-52.728
1111528.87371, 3,  -1.164, -0.452,  7.655, 4,  -1.011,  0.321, -1.176, 5, -13.655,  4.674,-55.156
1111528.94084, 3,  -1.402,  0.062,  8.396
1111529.00798, 3,  -0.621,  0.001,  7.297, 4,  -0.152,  0.180, -0.511, 5, -11.162,  5.380,-61.337
1111529.07512, 3,  -0.651, -0.688,  7.029, 4,   0.232, -0.227, -0.166, 5,  -9.496,  3.397,-62.427
1111529.14226, 3,  -0.640, -0.729,  7.340
1111529.20940, 3,  -0.066,  1.308,  9.251, 4,   0.813, -0.354, -0.064, 5, -11.765, -4.564,-64.836
1111529.27654, 3,  -3.792,  2.102, 14.100, 4,   4.471, -1.712,  1.462, 5, -15.712,-10.814,-59.552
1111529.34368, 3,  -1.232,  3.369,  9.974, 4,   3.868, -0.579,  0.433, 5, -20.265,-16.257,-52.023
1111529.41082, 3,   2.518,  5.805,  3.854, 4,   1.863,  1.057, -0.839, 5, -21.715,-22.791,-45.824
1111529.47795, 3,   0.664,  5.950,  2.853
1111529.54509, 3,  -0.335,  6.777,  2.447, 4,   1.811,  0.486, -0.569, 5, -19.138,-25.963,-43.765
1111529.61223, 3,  -0.657,  7.799,  3.133, 4,   1.108,  0.346, -0.373, 5, -17.659,-30.496,-40.710
1111529.67937, 3,  -0.142,  8.164,  0.764, 4,   1.077,  0.316, -0.004, 5, -15.433,-32.426,-39.560
1111529.74651, 3,  -0.071,  8.246, -0.428, 4,   1.047, -0.019,  0.414, 5, -13.300,-35.793,-37.460
1111529.81365, 3,  -0.199,  8.869,  1.229, 4,   0.194,  0.108,  0.035, 5, -15.294,-39.296,-35.551
1111529.88079, 3,  -0.997,  6.793,  2.000, 4,  -1.166,  0.092, -0.454, 5, -13.451,-38.260,-35.382
1111529.94792, 3,  -1.214,  2.958,  4.182, 4,  -2.541,  0.234, -0.759, 5, -13.089,-35.197,-38.284
1111530.01506, 3,  -1.872,  2.615,  8.717, 4,  -3.661, -0.013, -0.743, 5, -11.440,-29.814,-42.706
1111530.08220, 3,  -0.325,  2.288,  7.095, 4,  -3.333, -0.866, -0.231, 5, -10.712,-18.056,-48.564
1111530.14934, 3,   0.021,  2.085,  8.239, 4,  -1.907, -0.052,  0.302, 5, -12.907,  3.156,-55.447
1111530.21648, 3,  -0.380, -0.585,  6.221
1111530.28362, 3,  -1.001, -1.149,  7.638, 4,  -1.639,  0.205, -0.019, 5, -11.395,  9.399,-56.319
1111530.35076, 3,  -0.536, -2.621,  5.924, 4,  -0.707, -0.529, -0.109, 5,  -9.761, 18.703,-56.721
1111530.41790, 3,  -1.210, -3.623,  7.169
1111530.48503, 3,  -0.007, -3.692,  6.361, 4,  -1.160, -0.306, -0.252, 5, -11.523, 21.083,-58.490
1111530.55217, 3,   0.307, -4.231,  5.706, 4,  -1.361,  0.022, -0.221, 5, -11.877, 30.594,-62.146
1111530.61931, 3,  -0.226, -4.752,  5.741, 4,  -0.875,  0.224, -0.087, 5, -10.735, 36.609,-62.003
1111530.68645, 3,  -0.670, -4.314,  7.265
1111530.75359, 3,  -0.111, -4.848,  5.666, 4,   0.530,  0.082,  0.014, 5, -10.538, 42.665,-61.121
1111530.82073, 3,   0.072, -3.755,  6.652, 4,   1.472, -0.220,  0.150, 5, -11.209, 37.547,-60.052
1111530.88787, 3,   0.506, -3.619,  5.566
1111530.95500, 3,  -0.378, -2.312,  7.929, 4,   3.209, -0.616,  0.516, 5, -19.992, 14.890,-57.730
1111531.02214, 3,   0.641, -0.286,  6.083, 4,   1.487,  0.572, -0.002, 5, -22.386,  3.986,-55.511
1111531.08928, 3,   1.097,  0.644,  5.353
1111531.15642, 3,   0.599,  1.242,  7.111, 4,   0.571, -0.278,  0.031, 5, -19.679,  0.528,-54.092
1111531.22356, 3,   0.029,  1.217,  7.296, 4,  -0.085,  0.442, -0.225, 5, -20.103, -0.700,-53.757
1111531.29070, 3,  -0.235,  1.926,  8.121, 4,  -0.267,  0.557, -0.231, 5, -18.622, -0.963,-56.241
1111531.35784, 3,  -1.596,  1.187,  9.143, 4,  -0.237,  1.013, -0.212, 5, -18.048,  1.497,-53.973
1111531.42498, 3,  -2.768,  0.489,  8.687, 4,  -0.554,  2.634, -0.692, 5, -13.904,  2.458,-54.149
1111531.49211, 3,  -3.709,  0.333,  3.344, 4,   0.206,  4.351, -0.768, 5,  -4.854,  4.132,-53.409
1111531.55925, 3,  -6.428, -0.552, -0.389, 4,   0.151,  4.947, -1.176, 5,   6.967,  4.175,-51.532
1111531.62639, 3,  -8.301, -0.545, -0.014, 4,   0.260,  2.941, -0.869, 5,  21.750,  4.739,-45.270
1111531.69353, 3,  -7.929, -0.391, -0.569, 4,  -0.127,  1.119, -0.507, 5,  31.094,  5.914,-37.941
1111531.76067, 3,  -8.617, -0.619,  1.533, 4,  -0.254, -0.187, -0.258, 5,  32.210,  7.639,-36.705
1111531.82781, 3,  -7.614,  0.283,  3.895, 4,  -0.213, -1.762,  0.105, 5,  31.358,  7.692,-38.078
1111531.89495, 3,  -6.246, -0.606,  4.274, 4,   0.207, -3.094,  0.622, 5,  21.011,  9.270,-45.590
1111531.96208, 3,  -3.943,  0.645,  5.573
1111532.02922, 3,  -1.039,  1.753,  6.586, 4,   0.850, -3.547,  1.061, 5,   9.518,  7.555,-50.684
1111532.09636, 3,   0.818,  1.648,  6.856, 4,   0.704, -3.386,  1.030, 5, -15.448,  0.549,-52.168
1111532.16350, 3,   3.156,  1.237,  6.072
1111532.23064, 3,   4.205,  0.939,  6.268, 4,  -0.449, -2.517,  0.654, 5, -33.659,  0.116,-45.067
1111532.29778, 3,   5.361,  0.719,  5.341, 4,  -0.624, -2.208,  0.466, 5, -40.701,  2.277,-41.768
1111532.36492, 3,   6.122,  0.330,  5.040
1111532.43206, 3,   6.333,  0.989,  5.240, 4,   0.112, -0.960,  0.261, 5, -51.714,  5.956,-31.084
1111532.49919, 3,   6.865,  0.403,  3.570, 4,   0.283, -0.112,  0.130, 5, -53.210,  5.899,-29.160
1111532.56633, 3,   7.299,  0.144,  2.208, 4,   0.040,  0.824,  0.058, 5, -52.109,  6.534,-28.333
1111532.63347, 3,   6.690,  0.779,  4.208, 4,  -0.688,  1.954, -0.275, 5, -51.498,  7.088,-30.711
1111532.70061, 3,   5.903,  0.326,  4.860
1111532.76775, 3,   4.572,  0.974,  7.232, 4,  -0.518,  2.208, -0.526, 5, -47.658,  7.109,-35.893
1111532.83489, 3,   2.015, -1.176,  5.520, 4,  -0.688,  2.443, -0.875, 5, -39.658,  7.214,-44.635
1111532.90203, 3,   0.694, -0.496,  6.773, 4,  -0.199,  2.086, -0.892, 5, -33.191,  5.479,-48.599
1111532.96916, 3,  -0.024, -0.417,  6.725, 4,  -0.597,  2.178, -0.726, 5, -27.200,  4.843,-49.823
1111533.03630, 3,  -0.398, -0.411,  5.149, 4,  -0.008,  1.379, -0.339, 5, -21.104,  6.015,-53.259
1111533.10344, 3,  -1.329, -0.461,  5.946, 4,  -0.250,  1.135, -0.461, 5, -15.919,  6.590,-54.871
1111533.17058, 3,  -1.575, -0.493,  6.990, 4,   0.048,  0.046, -0.204, 5, -11.594,  6.459,-55.324
1111533.23772, 3,  -1.270, -0.355,  7.559, 4,   0.170, -0.387, -0.028, 5, -12.473,  5.821,-57.718
1111533.30486, 3,  -0.849, -0.428,  6.798, 4,   0.106, -0.391,  0.080, 5, -14.490,  4.565,-58.374
1111533.37200, 3,  -0.301, -0.472,  6.330, 4,   0.076, -0.161,  0.076, 5, -14.589,  1.677,-58.780
1111533.43914, 3,   0.807, -0.017,  6.216
1111533.50627, 3,   1.844,  0.192,  6.392, 4,  -0.010, -0.052, -0.061, 5, -15.208,  1.817,-58.563
1111533.57341, 3,   2.238,  0.359,  8.254, 4,  -0.094, -0.096, -0.490, 5, -18.364, -1.178,-60.628
1111533.64055, 3,   1.391, -0.262,  9.053
1111533.70769, 3,  -0.181, -0.363, 10.249, 4,  -0.123, -0.001, -0.873, 5, -22.415, -1.649,-58.257
1111533.77483, 3,  -2.220, -0.355, 10.525, 4,   0.631,  0.144, -1.035, 5, -24.799,  0.487,-47.618
1111533.84197, 3,  -4.360, -1.353,  9.392, 4,   0.873,  0.526, -0.710, 5, -22.682,  0.276,-45.361
1111533.90911, 3,  -5.073, -1.335,  6.892
1111533.97624, 3,  -4.592, -0.708,  4.490, 4,   0.873,  0.618,  0.450, 5, -16.457, -4.265,-46.909
1111534.04338, 3,  -3.452,  0.312,  3.243, 4,   0.740,  0.521,  0.905, 5, -16.216, -5.457,-47.011
1111534.11052, 3,  -1.799,  1.031,  2.300
1111534.17766, 3,  -0.375,  2.035,  3.125, 4,   0.084,  0.297,  1.160, 5, -13.104, -8.948,-47.723
1111534.24480, 3,   0.414,  2.415,  3.724, 4,  -0.285,  0.330,  0.877, 5, -11.282, -9.306,-49.141
1111534.31194, 3,   0.579,  1.501,  3.506
1111534.37908, 3,   0.748,  1.768,  4.578, 4,  -0.544,  0.253,  0.649, 5, -11.548, -5.872,-49.875
1111534.44622, 3,   1.310,  1.719,  6.376, 4,  -0.671, -0.070,  0.507, 5, -12.123, -4.041,-49.580
1111534.51335, 3,   1.471,  2.201,  7.855, 4,  -0.681, -0.582,  0.362, 5,  -9.845, -2.000,-50.331
1111534.58049, 3,   0.836,  1.168,  8.634, 4,  -0.769, -0.541,  0.022, 5, -12.265,  0.955,-49.562
1111534.64763, 3,   0.714,  0.745,  8.456, 4,  -0.665, -0.412, -0.290, 5, -14.001,  4.086,-48.331
1111534.71477, 3,   0.668,  1.061,  8.726, 4,  -0.347, -0.598, -0.359, 5, -16.302,  5.452,-47.418
1111534.78191, 3,   0.111,  1.138,  9.599, 4,  -0.236, -0.677, -0.425, 5, -18.158,  5.341,-47.728
1111534.84908, 3,  -0.914,  0.218,  9.268, 4,  -0.186, -0.636, -0.548, 5, -18.961,  3.815,-48.894
1111534.91622, 3,  -1.625, -0.363,  8.121, 4,  -0.092, -0.306, -0.553, 5, -20.612,  2.609,-51.285
1111534.98335, 3,  -1.639, -0.183,  7.148, 4,   0.094, -0.033, -0.394, 5, -23.460,  1.990,-51.253
1111535.05049, 3,  -0.705,  0.220,  5.679, 4,   0.210,  0.219, -0.106, 5, -24.356,  1.445,-50.507
1111535.11763, 3,  -0.345,  0.736,  5.389, 4,   0.090,  0.223,  0.092, 5, -22.870,  0.107,-49.120
1111535.18477, 3,   0.052,  0.837,  5.290
1111535.25191, 3,   0.121,  0.793,  6.204, 4,  -0.023,  0.131,  0.076, 5, -23.022,  0.273,-49.295
1111535.31905, 3,   0.213,  0.673,  6.598, 4,  -0.197,  0.092, -0.020, 5, -20.491,  0.714,-50.090
1111535.38619, 3,  -0.132,  0.274,  6.803
1111535.45333, 3,  -0.303,  0.029,  7.032, 4,  -0.158,  0.109, -0.036, 5, -19.370, -0.986,-52.014
1111535.52046, 3,  -0.401,  0.047,  7.083, 4,  -0.095,  0.149, -0.012, 5, -17.986, -0.800,-53.551
1111535.58760, 3,  -0.551,  0.232,  7.301
1111535.65474, 3,  -0.505,  0.119,  6.663, 4,  -0.030,  0.171,  0.018, 5, -17.566, -4.277,-55.370
1111535.72188, 3,  -0.663,  0.119,  7.020, 4,  -0.026,  0.063,  0.047, 5, -15.764, -6.438,-54.878
1111535.78902, 3,  -0.483,  0.355,  6.931, 4,  -0.130,  0.084,  0.008, 5, -15.843, -6.403,-55.702
1111535.85616, 3,  -0.734,  0.219,  7.141, 4,  -0.108,  0.010, -0.029, 5, -13.724, -8.521,-57.236
1111535.92330, 3,  -0.698,  0.027,  6.635
1111535.99043, 3,  -0.553, -0.029,  6.656, 4,  -0.024,  0.007,  0.026, 5, -14.311,-10.007,-59.666
1111536.05757, 3,  -0.398,  0.200,  6.993, 4,  -0.030, -0.089,  0.037, 5, -12.555,-10.773,-59.433
1111536.12471, 3,  -0.539, -0.000,  7.002, 4,   0.003, -0.141,  0.003, 5, -11.911,-12.474,-61.740
1111536.19185, 3,  -0.418,  0.008,  6.843, 4,  -0.047, -0.080, -0.047, 5, -11.761,-13.293,-62.369
